,date,funny,business_id,text,user_id,useful,cool,stars,review_id
2298038,2016-03-28,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I just want to start off saying this is not the worst AYCE sushi place but it definitely is not the best. After we got our seats we waited about 15 mins before someone took our order. After ordering we asked the server what rolls that they gave us were and she had no idea what it was. If your server doesn't even know what it is how do you expect me to know if it's the right one? We just dismissed this and just said its ok and she just told us to eat it, that it's good. 

As far as the quality of the food, it's ok but I've had better. I had the Arizona roll and Sunny Special. The Arizona roll had yellowtail, cucumber and avocado which was topped with yellowtail. I definitely enjoyed the Sunny Special more which had crab and was topped with salmon and a lemon slice, the lemon was too strong for my liking but once I took the lemon off the rest was enjoyable. I also ordered the poki tuna salad which was probably my favorite thing I ordered.

After eating we told the waitress that we would like our check, I guess she didn't hear us or forgot because she walked around for like 15 mins and then came back without the check and asked if we wanted anything else. We asked for our check again and I would say another 10-15 mins for us to get that as well. The restaurant as a whole is decent, they definitely need to work on customer service though.",KHt4wF6kXQZTAZ485SIv6g,2,0,3,rS_6K_fajgysOUDu1VJb1g
2308440,2016-04-11,2,JJAwT9R6Fp2yyWHtWFA8uQ,"Not a fan. I am a major sushi lover and have eaten at a lot of places in Vegas. Never have I decided after the first roll to cancel all you can eat and pay for the roll and leave. The food here is to fishy. The yellowtail was hard. I have never had hard yellow tail before. I read the good reviews and that is why we decided to try this place. No thanks, if you like good sushi this place is not for you. On top of that, service is not good. Don't throw down the plates, place them down. Sorry but won't ever be going back to Sushi Way.",XW7LSSGZKFFurIcpIOwSdA,1,1,1,ddTfHoF5Dl8wOWup6fLI0g
2320086,2016-03-15,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Excellent food and service. Delicious! 

We ordered Rainbow Roll, Sexy Lazy Special, Crunch Roll, Screaming Orgasm, and various side dishes. Everything was wonderful! :D",ryYNkY7s7nmK0TdsfndJGQ,0,0,5,n9noBBdpkwP6kxpE2VsPSw
2324306,2016-03-13,0,JJAwT9R6Fp2yyWHtWFA8uQ,"My wife and i came here on Saturday night for dinner. We both got the AYCE ($26.95 per person). The stand outs were the baked mussel (get like 3 orders of of these!), screaming orgasm (get like 2 orders of these!), and crispy rice with spicy tuna (my favorite!). My recommendation for rolls would be the sexy lazy, sweet 16, big easy, and yolo. And for dessert, we tried the honey bread and yuzu sorbet. The honey bread tasted good but it was nothing special. The yuzu sorbet was great bc it cleanses your palate from all the heavy flavored sushi that you just ate. Their service is great, very attentive and fast with your orders. My wife and I have been here twice already in 1 month so that says a lot about a sushi place. This place is up there in my top sushi restaurants here in Vegas.",xlynctesxBjMACgpoYqEmg,1,0,5,axeZlYew4yEw9fYpZNTBlg
2330442,2016-10-08,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I wasn't a sushi lover until we tried sushi way and OMG GOTTA TRY IT! The Mexican roll, the big easy, shrimp tempura are to die for!! Yumm!! This is what I love about Vegas any kind of food you want whenever you want.",sKuiKsc-XqeAjkqHLYKWwQ,0,0,5,C-2amaYZWLNoFYLULTsWNQ
2331974,2016-03-25,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Amazing is an understatement and close by the convention center make this the new best sushi in Las Vegas.  Even if it were not AYCE, I would still come here!  Here's my recommendations:

#1 Salmon Belly nigiri tied with Hamachi nigiri
#2 Wasabi Tobiko
#3 Super White Tuna with jalapeno (sashimi)

This is the type of place that when it gets really popular (been open for 9 months), you'll have to get here early (6PM).

Their Salmon belly is actually better than any Chu-toro or O-toro at the higher end places and a fraction of the price.  Wonderful!!!",EBDWVh0sE3HgiqgMuXBsuQ,0,0,5,7gkMfrbWKe0HJYB4D__9Lw
2343802,2016-02-26,0,JJAwT9R6Fp2yyWHtWFA8uQ,Great lunch specials. Great sushi. One of my favorite spots in town. We visit here each time we're in Las Vegas.,tS5WcMiaqTXdcFXMRx5JpA,0,0,4,4XQ8SC-JIcPXrxj18VdS-g
2349515,2017-11-16,0,JJAwT9R6Fp2yyWHtWFA8uQ,My friend and I were dying to try sushi together but we didn't know where to go. So I went to the bank and they recommended Sushi way. I'm so glad I took their advice because Sushi way is totally awesome and they're very clean people head also when you do the all you can eat sushi there's plenty of choices and everything is delicious.,uzOM7mDxis1rtieEu041qg,0,0,5,Tjwo_J0dhu0c9Eg_2lFVtg
2354831,2016-01-12,1,JJAwT9R6Fp2yyWHtWFA8uQ,"Ivan is awesome with the service, very friendly and super accommodating!!! Great food. Great selection of food from the all u can eat. Fresh ingredients. Foods are tasty.  will come back.",Y6gNj2_z3gaLoMyi4VJC5Q,1,1,4,1Vwas0X-5UHy8SwgBAVnPw
2400304,2015-09-07,0,JJAwT9R6Fp2yyWHtWFA8uQ,Delicious! Great service. Fat ass roll is really popular. The i love sushi roll and salmon nigiri was also amazing.,sMH-nb8K-anxlDkwdU202g,0,0,5,Bs_M6TwNwcZ9R0s-cub7NQ
2407494,2017-08-22,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Amazing service, amazing food, amazing atmosphere!! Love this place every time I'm in Vegas this place is a must!!!",r7Ld0ltahsZCvQGr4O2W0g,0,0,5,XSl8HE8shJbQ8lhJH29LNA
2419248,2016-04-11,0,JJAwT9R6Fp2yyWHtWFA8uQ,I only go for he nigiri! It is definitely amazing and not stale at all. My favorite is their salmon and garlic tuna. The waitress that was attending us throughout the night was very attentive.,kfuO7FxTmIXW1Da2oh5bxA,0,0,5,c9OL9R10fi7A5USXYRz5dg
2423470,2016-03-26,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I wasn't happy. we got AYCE, and the older waitress wasn't very nice, she was always rushing us, and she wasn't understanding the order. the sushi was OK.... tempura calamari just disgusting..., the rolls weren't flavorful at all.. lack of sauces... I am not going back",9vPfxNDAElhriTZ8Ds_ioQ,0,0,2,CqOPqfD6Ufza_kzBsg69Aw
2453481,2016-12-05,0,JJAwT9R6Fp2yyWHtWFA8uQ,"This place had very yummy deep fried sushis, i'm giving them a four star because it took them a while to serve our sushi even though there wasn't a lot of people there, but still very delicious sushis and the miso soup was also really good!",z7H2fbxyJRYy05dgkxFAtA,0,0,4,v_0svUR0aMllLNASk4hJSw
2456191,2018-02-22,1,JJAwT9R6Fp2yyWHtWFA8uQ,"I'll be the contrarian and say this place way underwhelmed me, except for the price. After reading the reviews I had high hope, and didn't mind spending $20 for the Lyft round trip. 

In an AYCE setting the owner and the customers' objectives are polar opposites. The owner wants to limit his/her damage without being too obvious. As I get older quality takes precedence over quantity, but I keep forgetting that.

The good:
Sea urchin is fresh, the salmon has a rich taste. The waitress is nice. Unfortunately the list ends here. 

The less than ideal:
Sea urchin, sweet shrimp, tuna sashimi and oyster are only one per dinner order. But for the price they are charging I can understand that. For the sweet shrimp they were supposed to serve the head tempura style. There were only two waitresses so they were overwhelmed in an AYCE setting where the customers made repeat orders. 

The bad:
All other fishes are not as fresh (likely previously hard frozen) and are almost tasteless. It is also half the thickness I am used to (granted the rice is also on the small side). Hence the nigiri lacks balance. The salmon roe and smelt roe are way too salty. Oyster is not fresh, which is kind of hard. Oysters on half shelf are either fresh or spoiled so it puzzled me why the taste was off yet not spoiled. The wasabi has no kick at all - something really hard to screw up. All rolls had faked crab legs basked in mayonnaise in the center, and more creamy sauce on top. Two of those one can call it a night.

To add insult to injury I felt sick and threw up afterwards.",U5Gy2jL4nNmeH-jIu40YuA,3,0,2,MApUOXuS3b4TreG1tHW_IQ
2460548,2016-05-26,0,JJAwT9R6Fp2yyWHtWFA8uQ,"The food was good. But very poor service on a weeknight. The restaurant was severely understaffed, there were only two servers in a restaurant with a 50-person capacity and one of them attempted to serve as a hostess. They lacked expediting skills as well. You're better off finding a restaurant with adequate service.",TWWnOT87KOJZkp--ezcnaw,0,0,1,R9Dqxzr4aqmg0J1jSKd9zA
2480894,2017-05-18,0,JJAwT9R6Fp2yyWHtWFA8uQ,"We tried this place a few years ago, the food was good, but the service was so SLOW. They told us that one of their sushi cutters had called in sick. We were there for over 3 hours altogether, waiting 15 plus minutes between each roll!

We decided to try it again last week, just in case that one time was a fluke. BAD IDEA. After sitting for over 20 minutes and only getting a hand roll and some tempura shrimp, my husband couldn't take it anymore. We paid for what we had eaten and told the girl we were leaving. She told us AGAIN that their sushi cutter had called in sick. Ridiculous.

We left and went to Sakana and had amazing service and sushi. There are so many great AYCE sushi places in Vegas, but this is not one of them.",7Q7pR5d336l6F9fOvQxUrg,0,0,1,lTYj4Ml7DODeo4dYuWqE-w
2485277,2016-10-13,0,JJAwT9R6Fp2yyWHtWFA8uQ,"This is my second night in a row at Sushi Way.  Really friendly, great service and excellent food.  I recommend the Chicago Fire Roll and the spicy garlic edamame.  Added bonuses- they play great music, have an awesome atmosphere, and a big screen TV behind the sushi bar.",GSe5B0Y4yAsMdqLir-vbeA,0,1,5,7jN47XvKhnnuEumyqwMjPA
2486259,2016-03-08,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Best sushi I've had in Las Vegas, hands down. Make sure to get the crispy rice w/ spicy tuna (ask for no eel sauce) and the Sweet 16 roll. Ask for Sune Oak (Monica) as your server. She's amazing. MAKE IT HAPPEN PEOPLE.",SRJQMdM-zHomvctZqy8fIg,0,0,5,EhO3_auAfgoHkfGqhjkCxA
2493030,2016-03-15,0,JJAwT9R6Fp2yyWHtWFA8uQ,Great food and service. I would recommend this place to anyone and know they will thoroughly enjoy their time here in sushi way. The fish is also very fresh! Best sushi experience in Vegas hands down!,Eg6qAoq0oS3BDKdlObCv-Q,0,0,5,4KD-uDIh9k_QJdiqjCiJew
2502677,2017-03-31,0,JJAwT9R6Fp2yyWHtWFA8uQ,Always one of our stops   Service is meh but the sushi is good. Go before 6 and you have no waiting,RtaQz8co9DSU39k8xnzs4Q,0,0,5,cQvmsjxM_SG8RCL_O7rCTQ
2502913,2016-11-20,0,JJAwT9R6Fp2yyWHtWFA8uQ,"First time at Sushi Way. We came for the all you can eat. 

Great quality sushi, everything was so fresh and clean tasting. Very well prepared, large pieces of fish and a good amount of rice. The itamaes were very skilled and everything was presented well and delicious. 

Highlight was a strawberry rice wine. This was so smooth and easy to drink. We blew through 7 bottles in the course of our meal. Totally worth it! 

The waitresses were helpful and super attentive. Great service, there were always around and available. 

Great sushi spot, I'd really recommend coming to try them out. Off the strip, but worth the time and really high class.",bFun_ZTupj_-VJTzT8jw_A,2,0,5,z2tY_Bw5nhytt-TQomH3qw
2525840,2016-02-27,0,JJAwT9R6Fp2yyWHtWFA8uQ,Love the sushi baked salmon roll you must try!!!! One roll is practically as much as ayce!!! So do ayce!!!,iFys0AzoAyukLM4VHnhRvw,0,0,5,C0QNQ9N4c3UC0aadHRZymg
2533159,2016-12-10,1,JJAwT9R6Fp2yyWHtWFA8uQ,"This is an all-you-can-eat sushi place for about $25/head. The restaurant wasn't that big, but it was clean. We got the last booth on a Saturday night. Not a fancy establishment...some people brought their kids & infants.

The selection of items was tremendous. Some of the item names are, ahem, not family-friendly. ""Excuse me, uh, what is a Screaming Orgasm?"" Lol!

Quality of the fish was okay, perhaps slightly better than average for sushi buffet. Note: there's no way we can compare sushi buffet fish with a regular restaurant, given the relatively low cost. The seaweed salad was too sweet.

So, why did DH swear never to return? It was the rice. Their rice was gluey and starchy, so much so that it distracted us from enjoying the fish or shrimp. The  sweet shrimp itself was pretty good, however, they didn't give us the deep fried heads! The uni was a touch bitter & a really small portion. It was okay, but we didn't want more. Which was a good thing, since this item was limited to one order per person.

The Kalbi was good. Haha, must be a Korean-run establishment! :) Eel was okay, but no torch-caramelized top. Sunny Special roll tasted fine, however, not as skillfully done as the nigiri. They had more than 1 chef making rolls, so maybe these were done by the other guy. See the photo with the cross-section on how it was rolled.

The ""Yum Scallop"" was basically a gunkan sushi with shredded scallop mixed in mayonnaise. We couldn't understand the waitress & thought ""mai yu"" was a special seasoning! Lol! She meant ""mayo""! You folks can pass on this one. ;)

The Honey Bread dessert was tasty. Basically a King's Hawaiian bread roll with a scoop of green tea ice cream, whipped cream, and a drizzle of chocolate sauce. I don't think there was any honey in it. DH tried the yuzu sorbet and the flavor was weak.

Service was surprisingly good. They get an extra star for that. The wait staff was eager to get our orders in & happily explained things on the menu. There is a 90 minute time limit for dinner, but we were never rushed. Food came out quickly.",CXl9uMlh4PTold4MxVku2g,3,3,3,Ll63UplBvm4qMQ9o9WQpVQ
2534065,2015-11-29,0,JJAwT9R6Fp2yyWHtWFA8uQ,From out of town but this place was amazing and the staff was very friendly too!! Can't wait till I am back in Vegas to come back here!,pQsa92WCRr1aCN3BaDUANQ,0,0,5,GNJ0f0ezBcctustLKCKYpg
2543450,2017-10-26,0,JJAwT9R6Fp2yyWHtWFA8uQ,Prob the best AYCE sushi i had.  Too bad uni was only for dinner time.  Very fresh sushi.,o1M_t0v4DywPKLr7XxkAAg,0,0,5,nhI4aYtSkPtNB7csP1Y2Rg
